Name,Address,City,State,Dave Score,Community Score,Score Diffrence,Number of Reviews,Url,Date
Cafe Martorano,3343 E Oakland Park Blvd, Fort Lauderdale, FL,8.80,8.70,-0.10,12,https://onebite.app/restaurant/cafe-martorano-fort-lauderdale-fl-165edf96,5/31/2022
Sammy's,5757 Wayne Newton Blvd, Las Vegas, NV,2.40,4.50,2.10,16,https://onebite.app/restaurant/sammys-las-vegas-nv-478dea97,5/27/2022
Carmine's Pizza Kitchen,2520 W Horizon Ridge Pkwy, Henderson, NV,7.30,7.20,-0.10,40,https://onebite.app/restaurant/carmines-pizza-kitchen-henderson-nv-f38836c8,5/26/2022
Lucia Pizza,2201 Avenue X, Brooklyn, NY,7.80,8.50,0.70,35,https://onebite.app/restaurant/lucia-pizza-brooklyn-ny-576e2f39,5/25/2022
Dominic's II,9834 Glades Rd, Boca Raton, FL,7.50,6.40,-1.10,18,https://onebite.app/restaurant/dominics-ii-boca-raton-fl-68d67161,5/24/2022
Louie Bossi's Ristorante Bar Pizzeria,1032 E Las Olas Blvd, Fort Lauderdale, FL,6.40,7.60,1.2,9,https://onebite.app/restaurant/louie-bossis-ristorante-bar-pizzeria-fort-lauderdale-fl-851863a9,5/23/2022
Louie Bossi's Ristorante Bar Pizzeria,1032 E Las Olas Blvd, Fort Lauderdale, FL,6.40,7.60,1.2,9,https://onebite.app/restaurant/louie-bossis-ristorante-bar-pizzeria-fort-lauderdale-fl-851863a9,5/23/2022
Fresca Pizza & Pasta,302 College Street, Toronto, ON,7.40,7.70,0.30,23,https://onebite.app/restaurant/fresca-pizza-and-pasta-toronto-on-e1192184,5/18/2022
Carlo’s Bakery Port Credit,167 Lakeshore Rd W, Mississauga, ON,7.50,7.60,0.1,9,https://onebite.app/restaurant/carlos-bakery-port-credit-mississauga-on-c85c78e2,5/17/2022
Pizza Nostra,362 Lakeshore Rd W, Mississauga, ON,8.00,8.70,0.70,25,https://onebite.app/restaurant/pizza-nostra-mississauga-on-5fcad2dc,5/16/2022
Revolver Pizza Co.,388 Royal York Rd, Toronto, ON,6.80,8.00,1.20,26,https://onebite.app/restaurant/revolver-pizza-co-toronto-on-f4a264fa,5/13/2022
Sanremo Bakery,374 Royal York Rd, Toronto, ON,7.80,6.70,-1.1,7,https://onebite.app/restaurant/sanremo-bakery-toronto-on-99d39333,5/12/2022
Conzo's Pizza,1279 Bloor St W, Toronto, ON,8.20,7.70,-0.50,14,https://onebite.app/restaurant/conzos-pizza-toronto-on-6429a655,5/11/2022
Superpoint,184 Ossington Ave, Toronto, ON,7.70,7.80,0.10,28,https://onebite.app/restaurant/superpoint-toronto-on-df3b51fa,5/10/2022
Ambassador Pizza Co.,946 Bloor St W, Toronto, ON,7.30,7.60,0.3,9,https://onebite.app/restaurant/ambassador-pizza-co-toronto-on-3b1f3803,5/9/2022
Becca Restaurant & Lounge,12656 Southern Highlands Pkwy, Las Vegas, NV,6.90,7.30,0.4,8,https://onebite.app/restaurant/becca-restaurant-and-lounge-las-vegas-nv-e7afacfe,5/7/2022
Frank’s Pizza House - Corso Italia,1352 St Clair Ave W, Toronto, ON,7.30,7.70,0.4,8,https://onebite.app/restaurant/franks-pizza-house-corso-italia-toronto-on-f9ab8069,5/6/2022
Frank’s Pizza House - Corso Italia,1352 St Clair Ave W, Toronto, ON,7.30,7.70,0.4,8,https://onebite.app/restaurant/franks-pizza-house-corso-italia-toronto-on-f9ab8069,5/6/2022
Pizzeria Badiali,181 Dovercourt Rd, Toronto, ON,8.30,8.50,0.20,66,https://onebite.app/restaurant/pizzeria-badiali-toronto-on-ca0246ef,5/5/2022
One Night Only Pizza (ONO Pizza),581 Pape Ave, Toronto, ON,7.90,8.20,0.30,15,https://onebite.app/restaurant/one-night-only-pizza-ono-pizza-toronto-on-9ffde0b6,5/4/2022
Descendant Detroit Style Pizza,1168 Queen St E, Toronto, ON,8.10,7.90,-0.20,37,https://onebite.app/restaurant/descendant-detroit-style-pizza-toronto-on-56319c0c,5/3/2022
Pizza Gigi,189 Harbord St, Toronto, ON,7.00,6.40,-0.60,15,https://onebite.app/restaurant/pizza-gigi-toronto-on-5a65966e,5/2/2022
Blondies Pizza,88 Ossington, Toronto, ON,6.80,6.90,0.1,8,https://onebite.app/restaurant/blondies-pizza-toronto-on-c07db470,4/29/2022
Blondies Pizza,88 Ossington, Toronto, ON,6.80,6.90,0.1,8,https://onebite.app/restaurant/blondies-pizza-toronto-on-c07db470,4/29/2022
Bitondo Pizzeria,11 Clinton St, Toronto, ON,7.50,7.20,-0.30,24,https://onebite.app/restaurant/bitondo-pizzeria-toronto-on-ef10ab88,4/28/2022
Maker Pizza Cameron,59 Cameron St, Toronto, ON,6.10,7.60,1.50,42,https://onebite.app/restaurant/maker-pizza-cameron-toronto-on-c1b7799d,4/26/2022
North of Brooklyn Pizzeria,650 Queen St W, Toronto, ON,8.40,8.30,-0.10,129,https://onebite.app/restaurant/north-of-brooklyn-pizzeria-toronto-on-3e829131,4/25/2022
Siamo Ristorante & Pizzeria,17 Westward Dr, Miami Springs, FL,5.90,7.40,1.5,5,https://onebite.app/restaurant/siamo-ristorante-and-pizzeria-miami-springs-fl-ea12ecfa,4/19/2022
Roman's Pizzeria,391 N Royal Poinciana Blvd, Miami Springs, FL,7.40,7.70,0.30,12,https://onebite.app/restaurant/romans-pizzeria-miami-springs-fl-782918ca,4/18/2022
Yeti's at Skatebird,533 NE 83rd St, Miami, FL,7.80,8.80,1.00,16,https://onebite.app/restaurant/yetis-at-skatebird-miami-fl-8df4e29d,4/13/2022
NOLA Pizza Co.,3001 Tchoupitoulas St, New Orleans, LA,7.40,8.10,0.70,37,https://onebite.app/restaurant/nola-pizza-co-new-orleans-la-40a95d91,4/8/2022
Big Easy Daiquiris,216 Bourbon St, New Orleans, LA,2.40,5.20,2.80,21,https://onebite.app/restaurant/big-easy-daiquiris-new-orleans-la-4e221d67,4/7/2022
Zee's Pizzeria,3914 Baronne St, New Orleans, LA,7.70,8.10,0.40,35,https://onebite.app/restaurant/zees-pizzeria-new-orleans-la-3e971381,4/6/2022
Pizza Delicious,617 Piety St, New Orleans, LA,7.80,7.80,0.00,78,https://onebite.app/restaurant/pizza-delicious-new-orleans-la-d038017a,4/5/2022
Mid City Pizza,4400 Banks St, New Orleans, LA,6.80,7.40,0.60,26,https://onebite.app/restaurant/mid-city-pizza-new-orleans-la-d41c6d98,4/4/2022
Dipiazza Pizzeria,1408 W 49th St, Hialeah, FL,7.50,7.80,0.30,21,https://onebite.app/restaurant/dipiazza-pizzeria-hialeah-fl-57c495c7,3/31/2022
Domenico's Italian Restaurant,13975 NW 67th Ave, Miami Lakes, FL,6.10,7.10,1,6,https://onebite.app/restaurant/domenicos-italian-restaurant-miami-lakes-fl-c1094975,3/30/2022
Salvatore Pizza & Pasta,1550 W 84th St, Hialeah, FL,7.30,7.70,0.40,11,https://onebite.app/restaurant/salvatore-pizza-and-pasta-hialeah-fl-afc502b4,3/29/2022
'O Munaciello MiMo District Neapolitan Pizza,6425 Biscayne Blvd, Miami, FL,6.70,7.90,1.2,7,https://onebite.app/restaurant/o-munaciello-mimo-district-neapolitan-pizza-miami-fl-9abaaeec,3/24/2022
Pizzeria Uno,29 E Ohio St, Chicago, IL,7.80,7.70,-0.10,61,https://onebite.app/restaurant/pizzeria-uno-chicago-il-95b0a9bc,3/23/2022
The Angelo Pizza,229 Market St, Philadelphia, PA,7.50,8.20,0.70,63,https://onebite.app/restaurant/the-angelo-pizza-philadelphia-pa-404d0977,3/22/2022
Pizzeria Vetri,1939 Callowhill St, Philadelphia, PA,6.80,7.50,0.70,39,https://onebite.app/restaurant/pizzeria-vetri-philadelphia-pa-45725d12,3/18/2022
Angelo's to Go- Fort Lauderdale,15 N Federal Hwy, Fort Lauderdale, FL,6.70,7.10,0.4,9,https://onebite.app/restaurant/angelos-to-go-fort-lauderdale-fort-lauderdale-fl-9079df20,3/16/2022
FREEHOLD Studios,2219 NW 2nd Ave, Miami, FL,8.10,6.90,-1.20,11,https://onebite.app/restaurant/freehold-studios-miami-fl-530032a5,3/15/2022
Contessa Boston,3 Newbury St, Boston, MA,7.60,8.00,0.4,7,https://onebite.app/restaurant/contessa-boston-boston-ma-796d2eb7,3/8/2022
Picco,513 Tremont St, Boston, MA,8.50,8.20,-0.30,110,https://onebite.app/restaurant/picco-boston-ma-34dc44d4,3/7/2022
Stanzione 87,87 SW 8th St, Miami, FL,7.20,6.80,-0.40,18,https://onebite.app/restaurant/stanzione-87-miami-fl-ec36ae87,2/28/2022
Stanzione 87,87 SW 8th St, Miami, FL,7.20,6.80,-0.40,18,https://onebite.app/restaurant/stanzione-87-miami-fl-ec36ae87,2/28/2022
The Riverside Market Cafe,608 SW 12th Ave, Fort Lauderdale, FL,7.10,6.60,-0.50,12,https://onebite.app/restaurant/the-riverside-market-cafe-fort-lauderdale-fl-55593944,2/25/2022
The pizza spot,601 SW 12th Ave, Fort Lauderdale, FL,7.40,8.10,0.70,28,https://onebite.app/restaurant/the-pizza-spot-fort-lauderdale-fl-4e2d9d5b,2/24/2022
Hot Pie Pizza,123 S Olive Ave, West Palm Beach, FL,7.50,7.70,0.20,52,https://onebite.app/restaurant/hot-pie-pizza-west-palm-beach-fl-f17cfb21,2/21/2022
Editor Ristorante & Pizzeria,803 5th St, Miami Beach, FL,8.10,7.90,-0.20,14,https://onebite.app/restaurant/editor-ristorante-and-pizzeria-miami-beach-fl-5af8e29c,2/18/2022
Editor Ristorante & Pizzeria,803 5th St, Miami Beach, FL,8.10,7.90,-0.20,14,https://onebite.app/restaurant/editor-ristorante-and-pizzeria-miami-beach-fl-5af8e29c,2/18/2022
Apollonia's Pizzeria,5176 Wilshire Blvd, Los Angeles, CA,8.20,8.40,0.20,92,https://onebite.app/restaurant/apollonias-pizzeria-los-angeles-ca-e7f3b074,2/15/2022
Heirloom Pizzeria,7368 Melrose Ave, Los Angeles, CA,7.60,7.70,0.10,32,https://onebite.app/restaurant/heirloom-pizzeria-los-angeles-ca-ac4873d4,2/11/2022
Pizzana,11712 San Vicente Blvd, Los Angeles, CA,6.80,7.60,0.80,25,https://onebite.app/restaurant/pizzana-los-angeles-ca-0a6cd476,2/10/2022
Lamonica's NY Pizza,1066 Gayley Ave, Los Angeles, CA,6.60,7.80,1.20,35,https://onebite.app/restaurant/lamonicas-ny-pizza-los-angeles-ca-536c2b06,2/9/2022
Old Gregs Pizza,3620 NE 2nd Ave, Miami, FL,8.20,8.50,0.30,25,https://onebite.app/restaurant/old-gregs-pizza-miami-fl-b9f2fa29,2/7/2022
PIZZA JOHNY'S,9529 SW 72nd St, Miami, FL,7.50,7.50,0.00,28,https://onebite.app/restaurant/pizza-johnys-miami-fl-59ae462d,2/4/2022
La Pizza 1789,5840 SW 71st St, South Miami, FL,7.20,7.20,0.00,25,https://onebite.app/restaurant/la-pizza-1789-south-miami-fl-9e5030ba,2/3/2022
Gaetano's Pizza & Pasta,9808 SW 77th Ave, Miami, FL,7.60,7.60,0.00,14,https://onebite.app/restaurant/gaetanos-pizza-and-pasta-miami-fl-4ad72720,2/2/2022
Call Me Gaby,22 Washington Ave, Miami Beach, FL,8.30,8.30,0.00,12,https://onebite.app/restaurant/call-me-gaby-miami-beach-fl-5f7ffce1,1/31/2022
Danny’s Pizza Kitchen,3501 Boynton Beach Blvd, Boynton Beach, FL,7.20,7.20,0.00,27,https://onebite.app/restaurant/dannys-pizza-kitchen-boynton-beach-fl-94d755c7,1/28/2022
Boynton Pizza,1455 Boynton Beach Blvd, Boynton Beach, FL,7.40,7.40,0.00,43,https://onebite.app/restaurant/boynton-pizza-boynton-beach-fl-2ddd6d18,1/27/2022
Fantini's 'New Haven Style' Apizza Italian Restaurant & Wine Bar,1560 NW Federal Hwy, Stuart, FL,8.10,8.30,0.20,82,https://onebite.app/restaurant/fantinis-new-haven-style-apizza-italian-restaurant-and-wine-bar-stuart-fl-a3ad00c1,1/26/2022
Mamma Mia's on the Beach,10 S Ocean Blvd, Lake Worth Beach, FL,7.60,7.60,0.00,41,https://onebite.app/restaurant/mamma-mias-on-the-beach-lake-worth-beach-fl-49adbfcf,1/25/2022
LOCAL PIE,10716 SW 113th Pl, Miami, FL,7.40,8.40,1.00,29,https://onebite.app/restaurant/local-pie-miami-fl-a2941326,1/24/2022
Joey's Italian Cafe,2506 NW 2nd Ave, Miami, FL,7.20,7.30,0.10,11,https://onebite.app/restaurant/joeys-italian-cafe-miami-fl-75ec0a5a,1/21/2022
Massa Cafe Italiano,7434 W North Ave, Elmwood Park, IL,7.40,7.40,0.00,12,https://onebite.app/restaurant/massa-cafe-italiano-elmwood-park-il-cdbe3497,1/19/2022
Michael's Original Pizzeria & Tavern,4091 N Broadway, Chicago, IL,7.60,8.00,0.40,68,https://onebite.app/restaurant/michaels-original-pizzeria-and-tavern-chicago-il-8a27a971,1/18/2022
Bongiorno's Cucina Italiana & Pizzeria,405 N Wabash Ave, Chicago, IL,7.10,7.60,0.50,32,https://onebite.app/restaurant/bongiornos-cucina-italiana-and-pizzeria-chicago-il-45341ac2,1/17/2022
Tony + Benny's Authentic Brooklyn Pizzeria,LaGuardia Airport Terminal B, East Elmhurst, NY,4.90,5.30,0.4,9,https://onebite.app/restaurant/tony-bennys-authentic-brooklyn-pizzeria-east-elmhurst-ny-574ba59b,1/16/2022
Jimmy's Pizza Cafe,2434 W Montrose Ave, Chicago, IL,7.60,7.60,0.00,83,https://onebite.app/restaurant/jimmys-pizza-cafe-chicago-il-eaf53c0c,1/14/2022
Pizzeria Ora Chicago,545 N La Salle Dr, Chicago, IL,7.30,8.10,0.80,19,https://onebite.app/restaurant/pizzeria-ora-chicago-chicago-il-3195a6f5,1/13/2022
Low Fidelity,328 Palisade Ave, Jersey City, NJ,7.30,8.20,0.90,23,https://onebite.app/restaurant/low-fidelity-jersey-city-nj-c5b022b9,1/12/2022
Joe's Rotisseria,547 Westfield Ave W, Roselle Park, NJ,7.20,7.70,0.50,42,https://onebite.app/restaurant/joes-rotisseria-roselle-park-nj-57bf3194,1/11/2022
Chimney Rock Inn,800 North Thompson Ave, Bound Brook, NJ,7.60,7.30,-0.30,61,https://onebite.app/restaurant/chimney-rock-inn-bound-brook-nj-96ed01ea,1/10/2022
Pizzeria Portofino,317 N Clark St, Chicago, IL,7.10,7.80,0.70,33,https://onebite.app/restaurant/pizzeria-portofino-chicago-il-99d709b5,1/7/2022
DeLucia's Brick Oven Pizza,3 1st Ave, Raritan, NJ,9.40,8.50,-0.90,361,https://onebite.app/restaurant/delucias-brick-oven-pizza-raritan-nj-174cc193,1/6/2022
Michael's Ali Coal Fired Pizza Winter Garden,426 W Plant St, Winter Garden, FL,6.90,7.40,0.50,41,https://onebite.app/restaurant/michaels-ali-coal-fired-pizza-winter-garden-winter-garden-fl-c70d53f2,1/3/2022
PizzeRizzo,Disney's Hollywood Studios Muppets Courtyard, Kissimmee, FL,7.10,5.30,-1.80,58,https://onebite.app/restaurant/pizzerizzo-kissimmee-fl-9607568a,12/29/2021
McDonald's,6875 Sandlake Rd, Orlando, FL,2.90,4.00,1.10,29,https://onebite.app/restaurant/mcdonalds-orlando-fl-4b2d861f,12/28/2021
Upper Crust Pizza,606 Market St, Celebration, FL,6.20,6.80,0.60,40,https://onebite.app/restaurant/upper-crust-pizza-celebration-fl-2eca0f8b,12/27/2021
Pizza Bruno,3990 Curry Ford Rd, Orlando, FL,7.50,7.80,0.30,96,https://onebite.app/restaurant/pizza-bruno-orlando-fl-b6d18cf1,12/23/2021
99 Cent Village Pizza,333 6th Ave, New York, NY,4.90,5.70,0.80,14,https://onebite.app/restaurant/99-cent-village-pizza-new-york-ny-f8e2e8cf,12/16/2021
"Bella Pizza - Pizza Delivery, Pizzeria, Italian Food Restaurant - Best Pizza Place Nearby, Fresh Pizza, Cater Italian Food NJ",197 Boulevard, Hasbrouck Heights, NJ,7.70,7.10,-0.60,22,https://onebite.app/restaurant/bella-pizza-pizza-delivery-pizzeria-italian-food-restaurant-best-pizza-place-nearby-fresh-pizza-cater-italian-food-nj-hasbrouck-heights-nj-13f29599,12/14/2021
Natoli's Italian Deli,300 Clarendon St, Secaucus, NJ,7.90,7.20,-0.70,20,https://onebite.app/restaurant/natolis-italian-deli-secaucus-nj-e905bc5c,12/13/2021
Il Forno Brick Oven Pizza,1536 Paterson Plank Rd, Secaucus, NJ,6.80,7.50,0.7,9,https://onebite.app/restaurant/il-forno-brick-oven-pizza-secaucus-nj-3382f39f,12/10/2021
Pelham Pizza,113 Fifth Ave, Village of Pelham, NY,7.80,7.90,0.10,41,https://onebite.app/restaurant/pelham-pizza-village-of-pelham-ny-346fedb7,12/7/2021
Joe's Fleetwood Pizzeria,9 Broad St W, Mt Vernon, NY,8.10,8.00,-0.10,60,https://onebite.app/restaurant/joes-fleetwood-pizzeria-mt-vernon-ny-93f164f3,12/3/2021
Dunwoodie Pizzeria,683 Yonkers Ave, Yonkers, NY,8.20,7.80,-0.40,79,https://onebite.app/restaurant/dunwoodie-pizzeria-yonkers-ny-c6f758a8,12/2/2021
99¢ Delicious Pizza,460 7th Ave, New York, NY,4.90,5.80,0.9,11,https://onebite.app/restaurant/99cent-delicious-pizza-new-york-ny-5992613b,11/30/2021
Carnegie Pizza,200 W 41st St, New York, NY,7.60,7.70,0.10,78,https://onebite.app/restaurant/carnegie-pizza-new-york-ny-f5196813,11/29/2021
Rocco's Pizzeria,57 Avenel St, Woodbridge Township, NJ,7.60,7.60,0.00,20,https://onebite.app/restaurant/roccos-pizzeria-woodbridge-township-nj-2c097da5,11/26/2021
Bennys Pizza,654 Amboy Ave, Woodbridge Township, NJ,7.30,8.00,0.70,30,https://onebite.app/restaurant/bennys-pizza-woodbridge-township-nj-e7868ac3,11/25/2021
Jersey Pizza Boys,147 Avenel St, Woodbridge Township, NJ,8.10,8.30,0.20,73,https://onebite.app/restaurant/jersey-pizza-boys-woodbridge-township-nj-16eca991,11/24/2021
Linwood Inn Tap House Pizza & Grill,19 S Wood Ave, Linden, NJ,8.20,8.30,0.10,88,https://onebite.app/restaurant/linwood-inn-tap-house-pizza-and-grill-linden-nj-c6293db6,11/22/2021
Ava's Kitchen & Bar,1 N 21st St, Kenilworth, NJ,7.70,8.40,0.70,37,https://onebite.app/restaurant/avas-kitchen-and-bar-kenilworth-nj-c20db8e6,11/19/2021
Amore Pizza,644 Santa Fe Dr, Denver, CO,7.20,6.50,-0.70,13,https://onebite.app/restaurant/amore-pizza-denver-co-dbb0e9cb,11/16/2021
Imposto's Pizza,102 Washington St, Hoboken, NJ,6.80,5.80,-1.00,39,https://onebite.app/restaurant/impostos-pizza-hoboken-nj-f0d8b7ae,11/15/2021
Rhinebeck Village Pizza & Restaurant,19 E Market St, Rhinebeck, NY,7.20,6.90,-0.30,25,https://onebite.app/restaurant/rhinebeck-village-pizza-and-restaurant-rhinebeck-ny-31b94742,11/12/2021
Pizzeria Posto,43 E Market St, Rhinebeck, NY,8.20,8.50,0.30,55,https://onebite.app/restaurant/pizzeria-posto-rhinebeck-ny-61821b26,11/10/2021
Butch's Grillacatessen & Eatzeria,120 E 7th St, Bloomington, IN,7.20,7.60,0.40,17,https://onebite.app/restaurant/butchs-grillacatessen-and-eatzeria-bloomington-in-4806aecd,11/9/2021
Rockit's Famous Pizza,222 N Walnut St, Bloomington, IN,6.90,6.90,0.00,25,https://onebite.app/restaurant/rockits-famous-pizza-bloomington-in-d3fbce6d,11/8/2021
Redeemer Pizza,2705 Larimer St, Denver, CO,7.80,7.70,-0.10,85,https://onebite.app/restaurant/redeemer-pizza-denver-co-cec31b31,11/5/2021
Marquis Pizza,2009 Larimer St, Denver, CO,6.70,7.10,0.40,48,https://onebite.app/restaurant/marquis-pizza-denver-co-8cfb4c12,11/3/2021
Joy Hill Denver,1229 S Broadway, Denver, CO,6.70,7.80,1.10,14,https://onebite.app/restaurant/joy-hill-denver-denver-co-27e7c5a9,11/2/2021
Marco's Coal Fired | Ballpark,2129 Larimer St, Denver, CO,7.20,7.40,0.20,70,https://onebite.app/restaurant/marcos-coal-fired-or-ballpark-denver-co-d57ac929,11/1/2021
Famous Original J's Pizza,715 E 26th Ave, Denver, CO,7.40,7.60,0.20,49,https://onebite.app/restaurant/famous-original-js-pizza-denver-co-1fd878ad,10/31/2021
SliceWorks,1433 17th St, Denver, CO,7.20,7.30,0.10,86,https://onebite.app/restaurant/sliceworks-denver-co-6609799a,10/28/2021
White Pie,1702 N Humboldt St, Denver, CO,6.20,7.50,1.30,32,https://onebite.app/restaurant/white-pie-denver-co-82e469a2,10/27/2021
Blue Pan Pizza,3509 E 12th Ave, Denver, CO,7.90,7.90,0.00,132,https://onebite.app/restaurant/blue-pan-pizza-denver-co-042fa3dd,10/26/2021
Da Vinci's Pizzeria & Calzones,113 S Central St, Knoxville, TN,6.70,6.50,-0.20,27,https://onebite.app/restaurant/da-vincis-pizzeria-and-calzones-knoxville-tn-930dcfcd,10/25/2021
Barley's Taproom and Pizzeria,200 E Jackson Ave, Knoxville, TN,7.20,7.20,0.00,35,https://onebite.app/restaurant/barleys-taproom-and-pizzeria-knoxville-tn-861307ec,10/22/2021
South Coast Pizza,1103 Sevier Ave, Knoxville, TN,6.60,7.10,0.50,55,https://onebite.app/restaurant/south-coast-pizza-knoxville-tn-f3b73622,10/21/2021
Pizza Palace,3132 E Magnolia Ave, Knoxville, TN,5.90,6.60,0.70,12,https://onebite.app/restaurant/pizza-palace-knoxville-tn-860db108,10/20/2021
Elidio's Pizza,6714 Central Ave Pike, Knoxville, TN,7.50,7.50,0.00,57,https://onebite.app/restaurant/elidios-pizza-knoxville-tn-814e217d,10/19/2021
Uptown Pizzeria,54 14th St, Hoboken, NJ,7.60,7.60,0.00,27,https://onebite.app/restaurant/uptown-pizzeria-hoboken-nj-78dc0d76,10/18/2021
Torna Pizzeria,254 9th St, Hoboken, NJ,7.40,7.00,-0.40,30,https://onebite.app/restaurant/torna-pizzeria-hoboken-nj-18da81ed,10/14/2021
Hot House Pizza,606 2nd St, Hoboken, NJ,7.40,7.40,0.00,33,https://onebite.app/restaurant/hot-house-pizza-hoboken-nj-ab6eb914,10/13/2021
La Sicilia,155 Washington Ave, Belleville, NJ,7.10,7.70,0.60,36,https://onebite.app/restaurant/la-sicilia-belleville-nj-a33abf49,10/11/2021
La Sicilia,155 Washington Ave, Belleville, NJ,7.10,7.70,0.60,36,https://onebite.app/restaurant/la-sicilia-belleville-nj-a33abf49,10/11/2021
Joe’s Famous Pizza,2062 Springfield Ave, Union, NJ,7.90,8.10,0.20,95,https://onebite.app/restaurant/joes-famous-pizza-union-nj-8afd89ea,10/7/2021
Turano’s Pizza Kitchen,69 E Northfield Rd, Livingston, NJ,8.10,7.80,-0.30,45,https://onebite.app/restaurant/turanos-pizza-kitchen-livingston-nj-8317b097,10/6/2021
Bruno's Pizza,1006 US-46, Clifton, NJ,7.30,7.50,0.20,50,https://onebite.app/restaurant/brunos-pizza-clifton-nj-2881cd9e,10/5/2021
Mr. Z's,501 Southard St, Key West, FL,7.10,7.40,0.30,55,https://onebite.app/restaurant/mr-zs-key-west-fl-b1dfb06c,10/4/2021
Robert's Pizza and Dough Company,465 N McClurg Ct, Chicago, IL,7.90,8.00,0.10,141,https://onebite.app/restaurant/roberts-pizza-and-dough-company-chicago-il-4c081a63,10/3/2021
Seaside Cafe at the Mansion,1400 Duval St, Key West, FL,7.40,7.80,0.40,53,https://onebite.app/restaurant/seaside-cafe-at-the-mansion-key-west-fl-66ffe354,10/1/2021
Da Pizza Dude,, Chicago, IL,7.20,7.50,0.3,6,https://onebite.app/restaurant/da-pizza-dude-chicago-il-bc6d605c,9/30/2021
Phil's Pizza,1102 W 35th St, Chicago, IL,7.60,8.40,0.80,41,https://onebite.app/restaurant/phils-pizza-chicago-il-41d2bdff,9/28/2021
Rosangela’s Pizza,2807 W 95th St, Evergreen Park, IL,7.50,8.40,0.90,42,https://onebite.app/restaurant/rosangelas-pizza-evergreen-park-il-0cd29d69,9/27/2021
Lombardo’s of Bay Ridge,279 71st St, Brooklyn, NY,8.10,8.80,0.70,44,https://onebite.app/restaurant/lombardos-of-bay-ridge-brooklyn-ny-39498c45,9/24/2021
Giuseppina's,691 6th Ave, Brooklyn, NY,8.10,8.60,0.50,46,https://onebite.app/restaurant/giuseppinas-brooklyn-ny-3ec3a243,9/22/2021
Luigi's Pizza,686 5th Ave, Brooklyn, NY,9.30,8.70,-0.60,272,https://onebite.app/restaurant/luigis-pizza-brooklyn-ny-1f83aaa3,9/21/2021
Baby Luc's,387 Court St, Brooklyn, NY,8.20,8.10,-0.10,73,https://onebite.app/restaurant/baby-lucs-brooklyn-ny-93ac61a1,9/20/2021
Pizza (216),401 Euclid Ave, Cleveland, OH,7.30,7.20,-0.10,117,https://onebite.app/restaurant/pizza-216-cleveland-oh-db2ed58b,9/14/2021
Angelo's Pizza,13715 Madison Ave, Lakewood, OH,7.10,7.50,0.40,86,https://onebite.app/restaurant/angelos-pizza-lakewood-oh-01833e80,9/13/2021
Buddy's Pizza,3153 Ann Arbor-Saline Rd, Ann Arbor, MI,7.50,7.40,-0.10,39,https://onebite.app/restaurant/buddys-pizza-ann-arbor-mi-7a9c16dd,9/11/2021
Uncle Oogie's Pizzeria & Specialty Sandwiches,6118 Landis Ave, Sea Isle City, NJ,6.90,6.70,-0.20,39,https://onebite.app/restaurant/uncle-oogies-pizzeria-and-specialty-sandwiches-sea-isle-city-nj-84fdf9b9,9/10/2021
